,f_date,company,pct_change,article
630,2019-05-08,"Amazon.com, Inc. (AMZN)",-0.0016814055179594318,"About 100 Amazon (AMZN +0.3%) seller accounts were drained over six months year as part of an ""extensive"" fraud by unidentified hackers.
The information comes from a redacted U.K. filing from November that has now become public.
Amazon's lawyers asked a London judge to approve account statement searches at Barclays and Prepay, where the hackers had accounts but Amazon says were ""innocently mixed up in the wrongdoing.""
Post updated to remove bullet saying the investigation is still ongoing. Amazon has completed the investigation.
"
632,2019-05-08,"Amazon.com, Inc. (AMZN)",-0.0016814055179594318,"Amazon (NASDAQ:AMZN) announces the Blink XT2 indoor/outdoor security camera with the price starting at $89.99 and available to customers in the U.S. and Canada on May 22.
The Blink XT2 is the next-gen battery-powered, 1080p HD video smart security camera in the line that now comes with two-way talk with extended battery life and enhanced motion detection compared to the prior model.
The base model includes free cloud storage and has no monthly fees. A bundle is also available with the Blink Sync Module added in for $99.99. Pre-orders start today.
"
634,2019-05-07,"Amazon.com, Inc. (AMZN)",-0.015149597937848118,"Amazon (NASDAQ:AMZN) is opening up its twelfth cashier-less convenience store in the U.S. at Brookfield Place in downtown Manhattan.
It's the first outlet to make it to New York, with most of the others blanketing the West Coast.
Amazon will also start accepting cash at its new 1,300-square-foot location, having faced backlash from people who say its cashier-free stores are discriminatory toward the unbanked.
As many as 3,000 Amazon Go stores may open by 2021, according to several media reports.
"
635,2019-05-02,"Amazon.com, Inc. (AMZN)",-0.00559767822886828,"""One of the fellows in the office that manage money ... bought some Amazon (NASDAQ:AMZN),"" Warren Buffett (BRK.A, BRK.B) tells CNBC ahead of this weekend's Capitalist Woodstock.
The Oracle himself did not make the purchases (meaning it was either Todd Combs or Ted Weschler), but Buffett says he's been a fan of Amazon and ""an idiot for not buying.""
Amazon is higher by 1.4% in after hours action.
"
637,2019-05-01,"Amazon.com, Inc. (AMZN)",-0.007786059757634909,"Amazon (NASDAQ:AMZN) says the tech for fully automating a single order is at least a decade away.
Scott Anderson, director of Amazon Robotics Fulfillment, during a warehouse tour for journalists: “In the current form, the technology is very limited. The technology is very far from the fully automated workstation that we would need.""
Anderson says Amazon is exploring a variety of technologies to automate packing orders into boxes, but it won't happen anytime soon.
The comments come as labor groups and others criticize the tech giant for warehouse working conditions and increasing reliance on automation.
"
638,2019-05-01,"Amazon.com, Inc. (AMZN)",-0.007786059757634909,"Amazon (NASDAQ:AMZN) has launched a new Middle East marketplace, two years after buying the Dubai-based e-commerce company Souq.com for $580M.
With the launch, Amazon said Souq.com will be rebranded to Amazon.ae, although Souq remains available in Saudi Arabia and Egypt.
Reports also suggest that Amazon is gearing up to start activities in Israel and has approached local retailers to invite them to sell their products via a dedicated shopping website.
"
639,2019-04-30,"Amazon.com, Inc. (AMZN)",-0.006144164952159784,"Amazon (AMZN -0.4%) has been testing an Uber (UBER) competitor that matches truck drivers to shippers since late year, according to CNBC sources.
The website is currently in beta and only ships between warehouses in five states. Amazon only allows its trucking partners to participate for now, so there are only ""hundreds"" of participants.
Other competitors in the space include XPO Logistics and C.H. Robinson.
Amazon says the service is ""intended to better utilize our freight network"" and has existed ""in various forms for quite some time.”
"
640,2019-04-30,"Amazon.com, Inc. (AMZN)",-0.006144164952159784,"Amazon (NASDAQ:AMZN) will expand its Denver Tech Hub with a new 90,000 square foot office downtown, which joins the Boulder office that opened last fall.
The company plans to create 400 new high-tech jobs, more than doubling the area employee count.
Amazon has a total of 17 North American Tech Hubs.
"
641,2019-04-29,"Amazon.com, Inc. (AMZN)",-0.006254364471339123,"Amazon (NASDAQ:AMZN) says it's ""ahead of schedule"" on hiring for the Virginia HQ location.
The company will start welcoming employees to the temporary office space in June before the first permanent building opens this fall.
Amazon is on pace to create 400 new jobs this year towards the 25K jobs promised over the next decade.
"
642,2019-04-29,"Amazon.com, Inc. (AMZN)",-0.006254364471339123,"There's another Amazon (AMZN -0.1%) shock to the retail sector after FreightWaves reports the e-commerce giant's digital freight brokerage platform is set to go live.
FreightWaves says Amazon is undercutting digital freight market prices by as much as 26% to 33%.
Notable decliners off the Amazon development include Air T (AIRT -4.4%), C.H. Robinson Worldwide (CHRW -5%), XPO Logistic (XPO -2.3%), J.B. Hunt Transport Services (JBHT -2.7%), Landstar Systems (LSTR -2.9%), USA Truck (USAK -2.2%), Old Dominion Freight Line (ODFL -2.1%), Werner Enterprises (WERN -2.6%), Hub Group (HUBG -1.4%), Schneider National (SNDR -2.3%) and YRC Worldwide (YRCW -1.2%).
See all stocks on the move »"
651,2019-04-24,"Amazon.com, Inc. (AMZN)",-0.011446285039830245,"Amazon (NASDAQ:AMZN) is scheduled to announce Q1 earnings results on Thursday, April 25th, after market close.
The consensus EPS Estimate is $4.66 (+42.5% Y/Y) and the consensus Revenue Estimate is $59.73B (+17.0% Y/Y).
Over the last 2 years, amzn has beaten EPS estimates 75% of the time and has beaten revenue estimates 75% of the time.
Over the last 3 months, EPS estimates have seen 16 upward revisions and 9 downward. Revenue estimates have seen 3 upward revisions and 21 downward.
"
652,2019-04-24,"Amazon.com, Inc. (AMZN)",-0.011446285039830245,"Amazon (NASDAQ:AMZN) is testing a program to help merchants combat patent infringement by connecting the merchant, accused seller, and a third-party lawyer to evaluate the case.
The Information sources say merchants could get the knockoff products removed within a couple of months and for under a few thousand dollars, which is cheaper and faster than traditional legal channels.
Earlier this year, Amazon launched Project Zero to give invited brands the power to quickly delete counterfeit product listings. Zero combines a self-service removal tool with automated scans of logos, trademarks, and physical codes.
See all stocks on the move »"
653,2019-04-24,"Amazon.com, Inc. (AMZN)",-0.011446285039830245,"Amazon (AMZN +0.1%) is beginning to proactively market PillPack to its broader customer base, according to TJI Research.
Amazon customers have reported receiving e-mails about PillPack's service of delivering medication every month with no shipping costs.
The e-commerce giant's push into the national mail-order prescription service market is seen by firms such as Jefferies as adding incremental pressure on retail chains such as CVS Health (NYSE:CVS), Walgreens Boots Alliance (NASDAQ:WBA) and Rite Aid (NYSE:RAD).
"
661,2019-04-18,"Amazon.com, Inc. (AMZN)",-0.001678448906938055,"Amazon (AMZN -0.1%) Music launches its free streaming tier to compete with (SPOT +1.3%).
But the soft launch only includes U.S. customers with an Alexa-enabled device.
Those who don't have a Prime membership or Amazon Music Unlimited subscription can request a song to launch a station or playlist rather than an album.
The streaming service is available today. Amazon will likely roll this out into the full ad-supported streaming service at some point since there's a small base of Alexa owners who don't already have Prime or Unlimited.
Previously: Spotify -3.5% on Amazon competition - Billboard (April 15)
See all stocks on the move »"
662,2019-04-18,"Amazon.com, Inc. (AMZN)",-0.001678448906938055,"Amazon (AMZN) and Google (GOOG +0.2%)(GOOGL +0.2%) have stopped bickering over supporting each other's products.
Google will relaunch the YouTube app and release a new YouTube TV app on Amazon Fire devices.
Amazon Prime Video will add Chromecast support.
Google pulled YouTube from Amazon two years ago in part because the e-commerce site wouldn't stock Google products like the Home and Nest devices, which compete with the Echo and Ring. Amazon has since resumed sales of Nest products.
"
670,2019-04-11,"Amazon.com, Inc. (AMZN)",-0.0017647145218489266,"Jeff Bezos challenges competitors in his annual letter to Amazon (NASDAQ:AMZN) shareholders: “Today I challenge our top retail competitors (you know who you are!) to match our employee benefits and our $15 minimum wage. Do it! Better yet, go to $16 and throw the gauntlet back at us.""
The letter also praises the growth of physical gross merchandise sales sold on the platform by third parties. In 2018, those sales represented 58% of the total. Third-party sales totaled $160B compared to the $117B for first-party sales.
Read the full letter here.
"
671,2019-04-11,"Amazon.com, Inc. (AMZN)",-0.0017647145218489266,"It's not a surprise, but Bloomberg is reporting that Amazon (NASDAQ:AMZN) has thousands of workers around the world who listen to and review private Alexa conversations with the goal of helping improve the speech assistant’s technology.
The recordings are transcribed, annotated and then fed back into the software as part of an effort to eliminate gaps in Alexa’s understanding of human speech and help it better respond to commands.
Amazon has never publicly disclosed the role of the group or that human interference is part of Alexa’s voice technology.
"
680,2019-04-04,"Amazon.com, Inc. (AMZN)",-0.0010105816716199844,"MacKenzie Bezos says she will give ex-husband Jeff Bezos 75% of the couple's Amazon (AMZN -0.4%) stock and voting control of her shares as part of the process of dissolving their marriage.
"
681,2019-04-04,"Amazon.com, Inc. (AMZN)",-0.0010105816716199844,"Cleveland Research analyst Rob Eich says Amazon (AMZN -0.5%) could make a ""more meaningful move"" into U.S. pharmacies in the next six to 12 months, focusing on Prime members wanting to pay cash for generic medications.
The analyst says Amazon is looking at tele- and self-service pharmacies, utilizing its own lockers, and ""fringe markets"" like discount drug cards and correctional facilities.
Retail pharmacies and drug distributors that could move on the note: Rite Aid (RAD -1.1%), Walgreens Boots (WBA -1.2%), Cardinal Health (CAH -0.9%), McKesson (MCK -0.9%), Diplomat Pharmacy (DPLO -0.7%).
See all stocks on the move »"
682,2019-04-04,"Amazon.com, Inc. (AMZN)",-0.0010105816716199844,"Amazon (NASDAQ:AMZN) opens an invite-only program allowing select developers to create HIPAA-compliant healthcare skills for Alexa.
Skills could include booking appointments, checking on the status of a prescription, and more.
In conjunction, Amazon launches six new skills with partners including insurer Cigna, digital health startup Livongo, Boston Hospital's Enhanced Recovery After Surgery program.
The program is Amazon's latest push into healthcare, which has included the nearly $1B acquisition of online pharmacy PillPack and a healthcare cost JV with Berkshire Hathaway and JP Morgan.
"
683,2019-04-04,"Amazon.com, Inc. (AMZN)",-0.0010105816716199844,"Federal filings show that Amazon (NASDAQ:AMZN) wants to build a network of more than 3,000 satellites in an attempt to provide global internet access.
Amazon tells CNBC that the Project Kuiper initiative wants to ""launch a constellation of low Earth orbit satellites that will provide low-latency, high-speed broadband connectivity to unserved and underserved communities around the world.""
The long-term project ""envisions serving tens of millions of people who lack basic access to broadband internet,"" and the company plans to partner with companies sharing ""this common vision.""
Other companies planning high-speed internet constellations: SoftBank-backed OneWeb, Boeing, SpaceX, and Telesat.
"
712,2019-03-08,"Amazon.com, Inc. (AMZN)",-0.003167318893692141,"U.S. Senator Elizabeth Warren, a 2020 Democratic presidential candidate, unveils a plan to break up tech giants like Amazon (AMZN -2%), Facebook (FB -1%), and Google (GOOGL -0.9%) as part of “big, structural changes to the tech sector to promote more competition.”
Warren wants legislation to designate certain companies as ""platform utilities,"" which would be defined by global annual revenue of $25B+ and ""offering to the public an online marketplace, an exchange, or a platform for connecting third parties.”
The platform utilities would be prohibited from owning both the platform and any participants on the platform and couldn't transfer data to third parties. Regulators and private parties could sue for violations.
Examples provided include Amazon's Marketplace and its in-house brand AmazonBasics and Google's search business.
While the blog post doesn't mention Apple (AAPL -0.9%), Warren's campaign confirms the iPhone company's inclusion in the plan and says Apple needs to choose between running the App Store or making apps.
See all stocks on the move »"
713,2019-03-08,"Amazon.com, Inc. (AMZN)",-0.003167318893692141,"A group led by Amazon.com (NASDAQ:AMZN) but including the New York Yankees is set to buy the YES Network, far and away the most prominent of the Fox regional sports networks, for about $3.5B, the New York Post reports.
Sinclair Broadcast Group (NASDAQ:SBGI) is also part of the bidding group, which is vying for the 80% of the network that the Yankees don't already own.
That group will make up for declining RSN value by charging fees for streamed games, according to the report.
Meanwhile, Fox's Charlie Gasparino says not Amazon but the Yankees will be majority owners of YES when the deal is done, with bigger stakes than Sinclair and Amazon (and perhaps Blackstone (NYSE:BX), which Gasparino says is also among the bidding group).
Disney (NYSE:DIS) is selling YES and the other 21 regional sports nets as a requirement for its $71B deal to take over Fox's (FOX, FOXA) media assets.
Previously: Report: Ice Cube teams with Macquarie, Rafaelian for Fox RSN bid (Mar. 06 2019)
"
715,2019-03-07,"Amazon.com, Inc. (AMZN)",-0.025764703114215796,"Amazon (NASDAQ:AMZN) spent $14.2M on lobbying last year, up from a previous high of $12.8M in 2017. The company's lobbying has grown 460% since 2012.
A new Bloomberg Businessweek report details the tech giant's moves in Washington, including shoving aside existing trade groups to create its own.
Only Google has outspent Amazon in lobbying money, though the $77M spent by nine tech giants last year pales compared to the $280M spent by pharma and healthcare companies.
"
716,2019-03-06,"Amazon.com, Inc. (AMZN)",-0.013873603192347867,"The health-care organization formed by Amazon (NASDAQ:AMZN), Berkshire Hathaway (NYSE:BRK.B) (NYSE:BRK.A), and JPMorgan Chase (NYSE:JPM) announces its name--Haven.
After meeting with Amazon, Berkshire Hathaway, and JPMorgan Chase employees, CEO Atul Gawande says, “We want to change the way people experience health care so that it is simpler, better, and lower cost.""
Over time, Haven plans to share what it learns with others.
Previously: Judge won't block hire by Amazon-Berkshire-JPMorgan health JV (Feb. 22)
"
717,2019-03-06,"Amazon.com, Inc. (AMZN)",-0.013873603192347867,"Amazon (AMZN -1.1%) will shut all 87 of its U.S. pop-up stores by late April, according to WSJ sources.
An Amazon spokesperson tells the WSJ: “After much review, we came to the decision to discontinue our pop-up kiosk program.""
The small shops display products like smart speakers, tablets, and Kindles and exist in malls, Kohl's stores, and Whole Foods locations in 21 states.
Amazon plans to expand its physical bookstores and stores devoted to four-star and above rated products from its e-commerce platform.
Recent reports suggested Amazon plans an additional move into the grocery space that could include a chain with lower prices than Whole Foods.
"
718,2019-03-05,"Amazon.com, Inc. (AMZN)",-0.002204961709605727,"Amazon (AMZN +0.5%) is in talks with Mexico's central bank to help launch a new government-backed mobile payment system that would let shoppers pay with a QR code, according to a Reuters report.
The CoDi payment system built by Banco de México will let users make online and in-person payments through a smartphone without an additional charge. A pilot of the system is expected later this month.
More than half of Mexico's population doesn't have a bank account, which helps explain why online sales only accounted for 4% of retail sales last year.
Amazon and local rival MercadoLibre (MELI +0.7%) have approached the bank about adopting the system.
"
725,2019-02-28,"Amazon.com, Inc. (AMZN)",-0.000767788497952443,"Amazon (NASDAQ:AMZN) has reportedly hired outgoing GM (NYSE:GM) EVP of global manufacturing Alicia Boler Davis.
Earlier today, GM announced Boler Davis' departure and replacement.
Amazon recently joined funding rounds for EV maker Rivian and self-driving system startup Aurora.
"
726,2019-02-28,"Amazon.com, Inc. (AMZN)",-0.000767788497952443,"Amazon (NASDAQ:AMZN) announces the new Project Zero program that gives brands the power to delete fake product listings.
For invited brands, the program will combine the self-service listing removal with automated scans of logos and trademarks on the website and physical codes in the warehouses to help confirm authenticity.
"
727,2019-02-28,"Amazon.com, Inc. (AMZN)",-0.000767788497952443,"Amazon (NASDAQ:AMZN) launches Amazon Day, a new Prime delivery option that lets members choose a day of the week to receive their deliveries.
Amazon will hold back orders and ship items together to arrive on that day, which the company says improves the predictability of deliveries while cutting back on shipping material waste.
Prime members can opt-in by selecting the Amazon Day option during checkout and then choosing the day. Members can still choose faster shipping for other orders.
Amazon Day rolls out to all U.S. Prime members starting today.
"
743,2019-02-21,"Amazon.com, Inc. (AMZN)",-0.001639871178938899,"Newly unsealed court testimony has revealed some details surrounding a healthcare joint venture launched by Amazon (NASDAQ:AMZN), Berkshire Hathaway (BRK.A, BRK.B) and JPMorgan (NYSE:JPM).
""One goal is to bolster the importance of primary care... and understand where there's variation in care, quality, where prices don’t match value, where doctors are performing,"" COO Jack Stoddard said. The business is also looking at pharmacy costs.
"
744,2019-02-20,"Amazon.com, Inc. (AMZN)",-0.0033669497954913795,"Amazon's (AMZN -0.3%) ad business will take some of Google's (GOOG -0.1%)(GOOGL -0.2%) lead in the U.S. market this year, according to projections from research firm eMarketer.
Amazon will claim 8.8% of digital ad spending (up from 6.8% last year) while Google takes 37.2% (down from 38.2%) and Facebook (FB +0.1%) stays relatively flat at 22.1% (was 21.8%).
"
753,2019-02-15,"Amazon.com, Inc. (AMZN)",-0.009059299776647324,"Amazon (NASDAQ:AMZN) leads a $700M round in electric truck startup Rivian, which plans to launch an electric pickup and electric SUV in the U.S. next year.
Reuters reported on the investment earlier this week and said GM was also an investor, but neither Rivian or GM has confirmed that information.
Earlier this month, Amazon invested in autonomous vehicle startup Aurora.
"
754,2019-02-15,"Amazon.com, Inc. (AMZN)",-0.009059299776647324,"Amazon (NASDAQ:AMZN) held last-minute talks with union and local officials before cancelling its HQ2 plans for NYC, according to Bloomberg sources.
The talks were still happening on Wednesday, and sources say the framework of a deal was in place. Amazon announced the cancellation on Thursday.
The NYC HQ2 was meant to create 25K jobs over time. Amazon will still proceed with the Virginia arm of HQ2.
"
757,2019-02-14,"Amazon.com, Inc. (AMZN)",-0.010579253658536568,"Update with NYC Mayor de Blasio's statement: “You have to be tough to make it in New York City. We gave Amazon the opportunity to be a good neighbor and do business in the greatest city in the world. Instead of working with the community, Amazon threw away that opportunity. We have the best talent in the world and every day we are growing a stronger and fairer economy for everyone. If Amazon can’t recognize what that’s worth, its competitors will.”
Amazon (NASDAQ:AMZN) is cancelling its plans to build a headquarters in New York City, according to a company statement.
""After much thought and deliberation, we’ve decided not to move forward with our plans to build a headquarters for Amazon in Long Island City, Queens,"" says Amazon spokeswoman Jodi Seth.
"
758,2019-02-14,"Amazon.com, Inc. (AMZN)",-0.010579253658536568,"Is there a retail sales-gate brewing?
Analysts and economists are reacting to the unexpected decline in retail sales in December with some degree of incredulity. They question if the delayed report suffered some inconsistencies or data collection problems due to the 35-day government shutdown.
The most startling data point was the tepid 3.1% Y/Y pace of nonstore retail sales growth. That rate doesn't quite line up with the torrid numbers being reported by online retailers such as Amazon (AMZN -1.4%), Wayfair (W -0.2%), Shopify (SHOP +1.2%), eBay (EBAY +0.3%) and others. Meanwhile, huge retailers such as Walmart (WMT +0.6%), Target (TGT) and Costco (COST +0.2%) haven't been sounding alarm bells. And what about all those chain store sales reports from Johnson/Redbook for December showing strong weekly gains?
""This release is such an outlier and so incongruous with the general trend in consumer spending, holiday consumer sales reports and holiday seasons consumer credit data that it does raise suspicions of data reliability,"" states Jefferies eocnomist Ward McCarthy.
Stay tuned.
Previously: Retail sales sputter in December (Feb. 14)
"
759,2019-02-14,"Amazon.com, Inc. (AMZN)",-0.010579253658536568,"Amazon (NASDAQ:AMZN) increased its low-risk government bond holdings by a record $6.8B last year. Most of the purchases happened in the latter part of the year during the market rout.
The company ended 2018 with $11.7B in U.S. government and agency securities holdings or about 28% of its total cash, equivalents, and marketable securities and over double the amount from the prior year.
Amazon still has a lower portion than rivals Google and Facebook (typically put half of cash in short-term government securities) and Microsoft, which invested 80% in notes last year.
"
760,2019-02-14,"Amazon.com, Inc. (AMZN)",-0.010579253658536568,"Rather than paying a standard 21% corporate income tax rate in 2018, Amazon (NASDAQ:AMZN) is actually claiming a tax rebate of $129M, which works out to a rate of negative 1%.
That's according to the Institute for Taxation and Economic Policy.
Aside from ""tax credits,"" which the company does not have to spell out in its public filings, Amazon is also claiming a tax break for executive stock options.
"
766,2019-02-08,"Amazon.com, Inc. (AMZN)",-0.016198284210553623,"Amazon (AMZN -1.8%) launches Amazon Live to take on QVC (QRTEA -1.4%).
The live-streamed shows feature talent from Amazon and brands who demonstrate products available for purchase on the platform. Viewers can browse products at the bottom of the video.
Multiple shows stream at the same time so viewers can surf around to find one that appeals to their interests.
Amazon previously tried live-streamed shows with Style Code Live, which focused only on fashion and beauty with more of a newscast feel.
"
767,2019-02-08,"Amazon.com, Inc. (AMZN)",-0.016198284210553623,"Amazon (AMZN -2.3%) is reconsidering its NY headquarters, according to The Washington Post sources.
The company hasn't yet leased or purchased office space for the project, which would make a withdrawal simple.
The tech giant has faced pushback from local politicians and would still have its HQ site in Virginia, where politicians have already passed the related incentive package. NY isn't expected to approve its package until next year.
Sources say Amazon could move its NY plans to Nashville, where Tennessee officials approved $15.2M in improvement incentives for Amazon's plan to bring 5K jobs. New York's campus was meant to provide 25K jobs.
"
768,2019-02-07,"Amazon.com, Inc. (AMZN)",-0.01578409205989235,"Amazon.com (NASDAQ:AMZN) chief Jeff Bezos has published an article accusing the National Enquirer and its publisher American Media of blackmail and extortion over personal photos they came to possess.
Personal text messages from Bezos previously ended up in the Enquirer, linked to Bezos' high-stakes divorce from wife MacKenzie, and Bezos hired independent security, convinced that the leak was politically motivated because of investigative pressure from The Washington Post (which Bezos owns).
Now Bezos says that AMI and the Enquirer are threatening to publish photos including a nude self-portrait if he doesn't publicly affirm that he has no basis for suggesting American Media coverage of Saudi Arabia was politically motivated, or influenced by political forces such as President Trump (a friend of AMI's David Pecker).
""If in my position I can’t stand up to this kind of extortion, how many people can?"" Bezos asks in his piece.
""Of course I don’t want personal photos published, but I also won’t participate in their well-known practice of blackmail, political favors, political attacks, and corruption. I prefer to stand up, roll this log over, and see what crawls out,"" he writes.
"
770,2019-02-07,"Amazon.com, Inc. (AMZN)",-0.01578409205989235,"Woody Allen files a $68M suit against Amazon (NASDAQ:AMZN) Studios alleging a breach of contract after the studio backed out of a four-picture deal and refused to air one film that was completed six months ago.
Key quote from the suit: “Amazon has tried to excuse its action by referencing a 25-year-old, baseless allegation against Mr. Allen, but that allegation was already well known to Amazon (and the public) before Amazon entered into four separate deals with Mr. Allen — and, in any event it does not provide a basis for Amazon to terminate the contract. There simply was no legitimate ground for Amazon to renege on its promises.”
The suit is referring to Dylan Farrow's allegations that Allen sexually abused her as a child, which Allen has denied.
Allen seeks $68M in minimum guarantee payments from Amazon for the films plus damages and attorney fees.
"
771,2019-02-07,"Amazon.com, Inc. (AMZN)",-0.01578409205989235,"Amazon (NASDAQ:AMZN) cut its stake in Indian e-commerce company Cloudtail to allow its products to return to Amazon's platform under the new foreign direct investment regulations.
Reuters sources say Amazon cut its indirect holding to 24% with the shed stake bought by majority holders Catamaran Ventures.
Cloudtail is now back on Amazon with 300K product listings.
Amazon is reportedly working on a similar structure for Appario, another big seller in the region.
"
772,2019-02-06,"Amazon.com, Inc. (AMZN)",-0.01118274446152243,"HSBC analysts see Amazon (AMZN -0.7%) taking the e-commerce lead from MercadoLibre (MELI -0.2%) in Mexico within three or four years.
The firm cites Amazon's ""cross-border seller advantage and head start to logistics/fulfillment.""
Key quote: ""We see MELI eventually at #2, but a credible alternative to Amazon (akin to JD-Alibaba or Flipkart-Amazon) as MELI invests in fulfillment capability and expands product categories.""
"
778,2019-02-01,"Amazon.com, Inc. (AMZN)",-0.05381880869966555,"Morgan Stanley maintains an Overweight rating on Amazon (NASDAQ:AMZN) and drops the target by $200 to $2,200 but still believes the tech giant can drive earnings higher.
Key quote: ""AMZN has been planting investment seeds in multiple areas over the past few years that are likely to be the key to driving reacceleration.""
The firm acknowledges that building out those businesses will take time, but says the current valuation isn't stretched relative to its growth.
Goldman Sachs maintains a Buy rating and raises the target by $100 to $2,100, calling Amazon the ""best risk/reward in Internet.""
Citi reiterates a Buy rating and drops the target by $125 to $2,000 saying that while earnings were better than expected, the new regulations in India and potential higher investment spend are worth monitoring.
Amazon shares are down 4.4% premarket to $1,643.30.
Update to add analyst commentary from Elazar Advisors:
""Amazon's retail business globally is slowing. They're seeing big profit deleverage because of it. AWS is still strong though, but retail overall is a little bigger. They likely need to cut expenses to get to their guide which is lower quality.""
Previously: Amazon reports holiday beats; AWS +46% (Jan. 31)
Previously: Amazon turns lower as CFO tackles margin, India on call (Jan. 31)
"
786,2019-01-29,"Amazon.com, Inc. (AMZN)",-0.026869942179847752,"Amazon (AMZN -2.2%) plans to launch a new marketplace targeting Middle Eastern countries, according to CNBC sources.
Amazon bought Dubai-based retailer Souq.com in 2017 for $580M but is now telling sellers in the region to focus instead on the main Amazon site.
The new marketplace will initially target the United Arab Emirates and then Saudi Arabia.
"
787,2019-01-28,"Amazon.com, Inc. (AMZN)",-0.019562144690947362,"Amazon (AMZN -2.7%) is scaling back plans to expand the add-on services for Prime Video members, according to The Information sources.
The Amazon Channels offering currently includes around 200 services ranging from small players like Acorn to large names like HBO Now.
Amazon has increasingly focused on the larger names, which generate more revenue. And that focus will narrow now that Apple, Facebook, and others copy Amazon's basic subscription model.
"
788,2019-01-28,"Amazon.com, Inc. (AMZN)",-0.019562144690947362,"Credit Suisse analyst Stephen Ju maintains an Overweight rating on Amazon (AMZN -2.5%) but reduces his target by $300 to $2,100 ahead of earnings.
Ju also reduces his revenue estimates for third-party seller commission rates.
He cites lower seller referrals, higher fulfillment by Amazon fees, higher USPS service fees, and Amazon's minimum wage increase.
The analyst says the earnings focus will be on any disclosed unit volume and revenue growth stabilization in the quarter.
Source: Bloomberg First Word.
Amazon will report earnings on Thursday and consensus estimates put revenue at $71.87B and EPS at $5.64.
See all stocks on the move »"
797,2019-01-22,"Amazon.com, Inc. (AMZN)",-0.0377490324547239,"Amazon (NASDAQ:AMZN) begins direct sales in Brazil after months of logistical delays.
As of today, Amazon will sell 11 categories of merchandise from more than 800 suppliers.
The tech giant has been in the Brazil market since 2012, when only books, e-readers, and streaming services were available. Four years later, the company became a marketplace for third-party sellers in the region.
Latin American competitor Mercadolibre (NASDAQ:MELI) is down 2.2% premarket.
See all stocks on the move »"
798,2019-01-20,"Amazon.com, Inc. (AMZN)",-0.0377490324547239,"Following some hiccups last month, a European Union-wide tax on the world's top digital companies may soon be in reach.
""We made a compromise offer to Germany in December and I am convinced that a deal is within arm’s reach between now and the end of March,"" French Finance Minister Bruno Le Maire declared.
""With the European elections just a few months away, our citizens would find it incomprehensible if we gave up on this.""
Related: AMZN, FB, AAPL, GOOG, GOOGL
"
805,2019-01-14,"Amazon.com, Inc. (AMZN)",-0.01423300407193437,"Big videogame publishers are the ""clearest beneficiaries"" of a purported Amazon.com (NASDAQ:AMZN) cloud-based streaming gaming service, Morgan Stanley says.
That's because barriers to entry for new players are lower for potential customers of Activision Blizzard (NASDAQ:ATVI), Electronic Arts (NASDAQ:EA), Take-Two (NASDAQ:TTWO) and Ubisoft (OTCPK:UBSFY), the firm says.
And competition among potential distribution routes could give those companies leverage in talks.
""Cloud gaming is coming"" with the three biggest public cloud companies in the race, MS says, and the network presents a potential $24B profit opportunity for the content owners. (h/t Bloomberg)
ETFs: GAMR, ESPO
Related tickers: OTCPK:NTDOY, OTC:NCBDY, OTCPK:CCOEY, SNE, MSFT
"
806,2019-01-12,"Amazon.com, Inc. (AMZN)",-0.01423300407193437,"Loup Venture sees Amazon Go (NASDAQ:AMZN) as a long-term bet by the Seattle e-commerce giant due to the heavy tech investments being made at each store.
The firm notes that hundreds of high-tech cameras, sensors and computing resources add to the heavy costs of actually acquiring property and constructing a physical convenience stores.
Still, the positioning of Amazon Go in more affluent metropolitan areas is seen as a winning brick-and-mortar investment down the road as the consumer convenience factor, data gathering and synergy opporunities multiply.
""The Amazon Go buildout will be costly, but Amazon has shown time and again that it’s willing to invest significantly in risky, long-term bets. Amazon Web Services was unprofitable for years and now represents over half of all the company operating income (as of the Sept. 2018 quarter). Even at near a $1 trillion valuation, Amazon continues to make decisions like a day-1 company,"" notes the firm.
On a broader scale, Loup Ventures sees the future of retail as duopoly between Amazon and Walmart (NYSE:WMT), with the two accounting for even more market share than they currently gobble up.
"
807,2019-01-11,"Amazon.com, Inc. (AMZN)",-0.00945521263733154,"Oppenheimer is out with an early preview of Amazon's (AMZN -0.7%) Q4 earnings report.
""We believe AMZN exceeded its domestic gross profit estimates on strong macro holiday sales and continued share gains, supported by Adobe Insights and Similarweb,"" notes the firm.
The Oppenheimer analyst team also reasons that while brick & mortar retailers suffered, Amazon's gross profit growth vs. B&M outperformance has been widening. On the cautionary side, ASOS' miss across the pond is seen as a warning on slower international growth at Amazon. Meanwhile, AWS revenue and margin growth is expected to remain at similar levels on software adoption and capex efficiency.
Oppenheimer keeps an Outperform rating on Amazon and price target of $2,020.
"
809,2019-01-10,"Amazon.com, Inc. (AMZN)",-0.0019284285564529285,"Amazon (NASDAQ:AMZN) could have 12% of total US ad spending by 2020, roughly double its current share, according to a new Cowen survey via Recode.
The firm expects Facebook (NASDAQ:FB) to lose 3% of its share in the same period while Instagram increases two percentage points.
Google (NASDAQ:GOOGL) and YouTube are expected to have modest share declines.
The survey included 50 senior US advertising buyers and was conducted late last month.
"
